model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_LSTM,027,308.8766784667969,0.9950390458106995,0.9951953291893005,1.1860053389072418,1,96,tanh,glorot_normal,True,0.30000000000000004,0.2,1,64,glorot_normal,0.2,0.008616178537110575,2.0,0.2
buy_trials_LSTM,028,1271.96533203125,0.9950390458106995,0.9947070479393005,0.2230737137794494,2,128,tanh,he_normal,False,0.30000000000000004,0.2,1,64,he_normal,0.2,0.001263698656945194,2.5,0.4
buy_trials_LSTM,029,18.645923614501953,0.9950390458106995,0.9951757788658142,1.4763931221961974,1,32,relu,glorot_normal,False,0.25,0.25,2,96,he_normal,0.1,0.00829014608439077,1.5,0.7000000000000001
buy_trials_LSTM,030,184.20130920410156,0.9950390458106995,0.9336133003234863,1.310837736606598,2,32,relu,glorot_normal,True,0.25,0.45,1,32,he_normal,0.5,0.0004706052466815514,1.0,0.9
buy_trials_LSTM,031,146.2458953857422,0.9950390458106995,0.9950195550918579,1.3487931504249573,2,96,gelu,he_normal,False,0.4,0.35000000000000003,2,96,zeros,0.1,0.0043367212336025045,1.0,0.9
buy_trials_LSTM,032,249.08641052246094,0.9950390458106995,0.9950585961341858,1.2459526352882384,3,64,gelu,he_normal,True,0.4,0.4,1,64,zeros,0.4,0.0019003838058425906,2.0,0.2
buy_trials_LSTM,033,234.80690002441406,0.004960937425494194,0.32841795682907104,0.2701540374010801,2,32,gelu,glorot_normal,True,0.4,0.4,1,32,zeros,0.2,0.00021347610418606298,3.0,0.8
buy_trials_LSTM,034,336.0479736328125,0.9950390458106995,0.9949609637260437,1.1589910721778869,3,96,gelu,glorot_normal,False,0.45,0.25,2,128,he_normal,0.4,0.001996334459987542,3.0,0.9
buy_trials_LSTM,035,354.7685852050781,0.9950390458106995,0.994824230670929,1.1551927218437195,1,64,tanh,glorot_normal,True,0.4,0.25,1,96,glorot_normal,0.30000000000000004,0.0048640356869126,2.5,0.2
buy_trials_LSTM,036,281.9219055175781,0.9949609637260437,0.738085925579071,1.2214876589775086,1,32,gelu,he_normal,True,0.35000000000000003,0.2,1,96,zeros,0.4,0.00011202631862509904,3.0,0.1
buy_trials_LSTM,037,814.1248168945312,0.004960937425494194,0.2679492235183716,-0.309163879469037,3,96,gelu,he_normal,True,0.45,0.4,1,32,glorot_normal,0.1,0.00020193356985061988,3.0,0.7000000000000001
buy_trials_LSTM,038,485.9737854003906,0.004960937425494194,0.2383398413658142,0.018947902366519,1,64,gelu,glorot_normal,True,0.25,0.35000000000000003,2,32,glorot_normal,0.30000000000000004,0.0001333046266612092,2.5,0.9
buy_trials_LSTM,039,56.317874908447266,0.9950390458106995,0.9950976371765137,1.4387211709022523,3,32,relu,he_normal,False,0.45,0.2,2,64,zeros,0.5,0.002596905757124934,3.0,0.2
buy_trials_LSTM,040,255.80825805664062,0.9950390458106995,0.8847460746765137,1.239230787754059,2,32,relu,glorot_normal,True,0.4,0.2,2,64,glorot_normal,0.5,0.0003584911744295724,1.5,0.30000000000000004
buy_trials_LSTM,041,375.6007080078125,0.9950390458106995,0.9949609637260437,1.1069359655380249,1,96,tanh,he_normal,False,0.25,0.25,1,32,he_normal,0.2,0.0072136325692250145,3.0,0.1
buy_trials_LSTM,042,96.4637680053711,0.9950390458106995,0.9950195550918579,1.3983004705905915,1,32,tanh,he_normal,False,0.25,0.35000000000000003,1,96,glorot_normal,0.30000000000000004,0.01,1.5,0.6
buy_trials_LSTM,043,29.066600799560547,0.9950390458106995,0.9950976371765137,1.4659724450111389,2,32,gelu,glorot_normal,True,0.30000000000000004,0.25,2,96,glorot_normal,0.30000000000000004,0.01,1.0,0.8
buy_trials_LSTM,044,19.01669692993164,0.9950390458106995,0.9951171875,1.4760223488807678,2,32,relu,glorot_normal,False,0.35000000000000003,0.30000000000000004,1,32,glorot_normal,0.30000000000000004,0.01,1.5,0.4
buy_trials_LSTM,045,18.672588348388672,0.9950390458106995,0.9949023723602295,1.4763664574623108,1,32,gelu,glorot_normal,False,0.30000000000000004,0.25,1,32,he_normal,0.30000000000000004,0.01,2.0,0.8
buy_trials_LSTM,046,32.25093078613281,0.9950390458106995,0.9949609637260437,1.4627881150245667,2,32,gelu,he_normal,False,0.25,0.25,2,96,he_normal,0.30000000000000004,0.01,1.0,0.8
buy_trials_LSTM,047,24.454408645629883,0.9950390458106995,0.994921863079071,1.4705846371650695,2,32,gelu,glorot_normal,True,0.25,0.4,1,64,glorot_normal,0.30000000000000004,0.01,1.0,0.5
buy_trials_LSTM,048,15.029664039611816,0.9950390458106995,0.9950390458106995,1.4800093817710875,1,32,relu,glorot_normal,False,0.25,0.4,1,32,he_normal,0.1,0.01,2.5,0.5
buy_trials_LSTM,049,17.546585083007812,0.9950390458106995,0.9949609637260437,1.4774924607276916,1,32,gelu,he_normal,False,0.35000000000000003,0.45,1,32,glorot_normal,0.30000000000000004,0.01,3.0,0.5
buy_trials_LSTM,050,26.927932739257812,0.9950390458106995,0.994824230670929,1.4681111130714417,3,32,relu,glorot_normal,False,0.30000000000000004,0.2,2,128,zeros,0.5,0.01,1.0,0.4
buy_trials_LSTM,051,42.07685089111328,0.9950390458106995,0.9950000047683716,1.4529621949195861,2,64,relu,glorot_normal,False,0.2,0.4,1,128,zeros,0.1,0.01,1.0,0.9
buy_trials_LSTM,052,28.09555435180664,0.9950390458106995,0.9950195550918579,1.466727573633194,1,32,gelu,glorot_normal,False,0.25,0.2,2,128,zeros,0.2,0.01,2.5,0.5
buy_trials_LSTM,053,14.309901237487793,0.9950390458106995,0.9950781464576721,1.4807291445732116,1,32,relu,he_normal,False,0.35000000000000003,0.35000000000000003,1,32,he_normal,0.5,0.01,3.0,0.5
buy_trials_LSTM,054,21.33452606201172,0.9950390458106995,0.9947851300239563,1.4701375393867493,1,32,gelu,glorot_normal,True,0.45,0.4,1,128,zeros,0.30000000000000004,0.01,2.5,0.9
buy_trials_LSTM,055,37.40326690673828,0.9950390458106995,0.994824230670929,1.4346276111602783,3,32,gelu,he_normal,True,0.25,0.2,1,96,glorot_normal,0.5,0.01,1.0,0.1
buy_trials_LSTM,056,19.11652183532715,0.9950390458106995,0.9949609637260437,1.4759225239753724,1,32,relu,glorot_normal,False,0.45,0.25,2,128,glorot_normal,0.4,0.01,2.5,0.9
buy_trials_LSTM,057,23.477100372314453,0.9950390458106995,0.9950976371765137,1.471561945438385,1,32,relu,he_normal,True,0.45,0.45,1,32,glorot_normal,0.2,0.01,3.0,0.9
buy_trials_LSTM,058,32.666969299316406,0.9950390458106995,0.9951953291893005,1.462372076511383,3,32,gelu,he_normal,True,0.2,0.35000000000000003,1,32,he_normal,0.1,0.01,1.5,0.1
buy_trials_LSTM,059,26.557130813598633,0.9950390458106995,0.9948632717132568,1.468481914997101,2,32,gelu,glorot_normal,True,0.45,0.45,1,32,he_normal,0.5,0.01,2.0,0.9
buy_trials_LSTM,060,31.62354278564453,0.9950390458106995,0.9950585961341858,1.4634155030250549,3,32,relu,glorot_normal,True,0.45,0.35000000000000003,1,96,zeros,0.5,0.01,1.0,0.7000000000000001
buy_trials_LSTM,061,29.12055206298828,0.9950390458106995,0.9950390458106995,1.4659184937477112,3,32,relu,he_normal,False,0.2,0.45,1,32,he_normal,0.1,0.01,1.0,0.30000000000000004
buy_trials_LSTM,062,23.079792022705078,0.9950390458106995,0.9949023723602295,1.471939614057541,1,32,gelu,glorot_normal,False,0.30000000000000004,0.2,1,128,he_normal,0.5,0.01,3.0,0.7000000000000001
buy_trials_LSTM,063,21.393508911132812,0.9950390458106995,0.9949414134025574,1.4736455368995667,1,32,gelu,glorot_normal,True,0.2,0.30000000000000004,1,32,zeros,0.30000000000000004,0.01,3.0,0.9
buy_trials_LSTM,064,29.245166778564453,0.9950390458106995,0.9950976371765137,1.465793879032135,3,32,relu,glorot_normal,True,0.2,0.25,1,96,zeros,0.1,0.01,1.0,0.1
buy_trials_LSTM,065,26.844778060913086,0.9950390458106995,0.9950976371765137,1.4681746280193329,1,32,gelu,glorot_normal,False,0.45,0.30000000000000004,2,128,he_normal,0.2,0.01,1.5,0.9
buy_trials_LSTM,066,17.26784896850586,0.9950390458106995,0.9949609637260437,1.4777711968421936,1,32,relu,glorot_normal,False,0.45,0.2,2,32,zeros,0.5,0.0064010147364560715,3.0,0.1
