model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
buy_trials_GRU,115,181.3961944580078,0.9950390458106995,0.994824230670929,1.3136428513526917,1,128,relu,glorot_normal,0.1,0.4,2,128,zeros,0.30000000000000004,0.0007139452687464009,3.0,0.1
buy_trials_GRU,116,82.06401062011719,0.9950390458106995,0.9951171875,1.4129750351905823,1,128,relu,he_normal,0.4,0.1,2,32,he_normal,0.5,0.01,3.0,0.9
buy_trials_GRU,117,170.60130310058594,0.9950390458106995,0.9775586128234863,1.31773406791687,1,32,relu,glorot_normal,0.1,0.1,2,128,zeros,0.1,0.0001,3.0,0.1
buy_trials_GRU,118,332.1883544921875,0.004960937425494194,0.5869531035423279,0.172870692178607,1,128,relu,glorot_normal,0.4,0.4,2,128,he_normal,0.5,0.0001,3.0,0.1
buy_trials_GRU,119,387.5494079589844,0.9950390458106995,0.8639257550239563,1.1071755809783936,1,128,relu,glorot_normal,0.25,0.1,2,128,he_normal,0.1,0.0001,3.0,0.1
buy_trials_GRU,120,28.537755966186523,0.9950390458106995,0.9949023723602295,1.466501289844513,1,32,relu,he_normal,0.4,0.4,2,128,he_normal,0.5,0.01,3.0,0.9
buy_trials_GRU,121,92.36709594726562,0.004960937425494194,0.23216797411441803,0.4125545620173216,1,32,relu,he_normal,0.1,0.4,2,32,he_normal,0.1,0.0001,3.0,0.1
buy_trials_GRU,122,587.8782348632812,0.004960937425494194,0.15273436903953552,-0.08291729743778709,3,32,relu,he_normal,0.4,0.4,2,32,he_normal,0.1,0.0001,3.0,0.9
buy_trials_GRU,123,90.63809204101562,0.7672265768051147,0.4109179675579071,1.1763136775493621,1,32,relu,glorot_normal,0.4,0.1,1,128,he_normal,0.1,0.0001,3.0,0.1
buy_trials_GRU,124,28.116622924804688,0.9950390458106995,0.9948437213897705,1.4669224228858948,1,32,relu,glorot_normal,0.4,0.4,2,128,zeros,0.5,0.01,1.0,0.9
buy_trials_GRU,125,87.4383316040039,0.9950000047683716,0.9651172161102295,1.4108750357627868,1,32,relu,he_normal,0.15000000000000002,0.1,1,128,zeros,0.1,0.0001,3.0,0.9
buy_trials_GRU,126,238.4185791015625,0.9693359136581421,0.44273436069488525,1.2309173345565796,1,128,relu,he_normal,0.4,0.1,2,128,he_normal,0.5,0.0002719933731926978,3.0,0.1
buy_trials_GRU,127,68.77265930175781,0.9950390458106995,0.9247851371765137,1.4164241099357604,1,32,relu,glorot_normal,0.4,0.1,2,32,he_normal,0.1,0.0001,3.0,0.1
buy_trials_GRU,128,155.8154296875,0.004960937425494194,0.42525389790534973,0.3496166228502989,1,32,relu,glorot_normal,0.4,0.1,2,128,he_normal,0.5,0.0001,3.0,0.9
buy_trials_GRU,129,124.01741027832031,0.9950390458106995,0.7941992282867432,1.3710216355323792,1,32,relu,he_normal,0.4,0.1,2,128,zeros,0.1,0.0001,3.0,0.1
buy_trials_GRU,130,242.0765380859375,0.004960937425494194,0.014316406100988388,0.26276662056148054,1,128,relu,glorot_normal,0.4,0.4,1,32,he_normal,0.1,0.0001,3.0,0.1
buy_trials_GRU,131,85.47350311279297,0.9950390458106995,0.9949023723602295,1.4095655426979066,1,128,relu,he_normal,0.1,0.1,2,128,zeros,0.1,0.01,3.0,0.1
buy_trials_GRU,132,215.48959350585938,0.9950390458106995,0.9949414134025574,1.27954945230484,1,128,relu,he_normal,0.30000000000000004,0.4,2,128,he_normal,0.1,0.0006048812979689766,3.0,0.1
buy_trials_GRU,133,553.4447631835938,0.9950390458106995,0.994921863079071,0.9415942826271058,3,128,relu,glorot_normal,0.1,0.1,2,32,he_normal,0.5,0.01,3.0,0.1
buy_trials_GRU,134,35.83469772338867,0.9950390458106995,0.994921863079071,1.4592043480873107,3,32,relu,glorot_normal,0.1,0.1,2,128,zeros,0.1,0.01,1.0,0.1
