confluence_score_loss,confluence_score_mae,confluence_score_mse,directional_bias_loss,directional_bias_mae,directional_bias_mse,loss,val_confluence_score_loss,val_confluence_score_mae,val_confluence_score_mse,val_directional_bias_loss,val_directional_bias_mae,val_directional_bias_mse,val_loss,learning_rate
0.07289399206638336,0.24386350810527802,0.07289399206638336,0.00044517533387988806,0.017728518694639206,0.00044517533387988806,0.07325012981891632,0.24063798785209656,0.49054867029190063,0.24063798785209656,0.0005611591041088104,0.022562241181731224,0.0005611591041088104,0.2410869151353836,0.0010000000474974513
0.07280269265174866,0.2436991035938263,0.07280269265174866,0.0004450131382327527,0.017699673771858215,0.0004450131382327527,0.07315870374441147,0.24039630591869354,0.49030226469039917,0.24039630591869354,0.0005561808357015252,0.022451648488640785,0.0005561808357015252,0.24084123969078064,0.0010000000474974513
0.07271159440279007,0.24353483319282532,0.07271159440279007,0.0004448276595212519,0.017662808299064636,0.0004448276595212519,0.07306745648384094,0.2401549369096756,0.49005603790283203,0.2401549369096756,0.0005504129221662879,0.022322826087474823,0.0005504129221662879,0.2405952662229538,0.0010000000474974513
0.07262067496776581,0.24337069690227509,0.07262067496776581,0.0004446424136403948,0.017619868740439415,0.0004446424136403948,0.07297638803720474,0.23991374671459198,0.48980993032455444,0.23991374671459198,0.0005441369721665978,0.022181810811161995,0.0005441369721665978,0.24034905433654785,0.0010000000474974513
0.07252991944551468,0.24320663511753082,0.07252991944551468,0.0004444776859600097,0.017572861164808273,0.0004444776859600097,0.07288549840450287,0.2396729290485382,0.4895640015602112,0.2396729290485382,0.0005376295302994549,0.02203463576734066,0.0005376295302994549,0.24010303616523743,0.0010000000474974513
0.07243935018777847,0.24304264783859253,0.07243935018777847,0.00044434817391447723,0.017523804679512978,0.00044434817391447723,0.0727948322892189,0.23943229019641876,0.48931819200515747,0.23943229019641876,0.0005311506683938205,0.021887125447392464,0.0005311506683938205,0.23985722661018372,0.0010000000474974513
0.07234895974397659,0.2428787797689438,0.07234895974397659,0.0004442617646418512,0.01747463457286358,0.0004442617646418512,0.07270436733961105,0.2391919642686844,0.4890725612640381,0.2391919642686844,0.0005249370587989688,0.02174471877515316,0.0005249370587989688,0.2396119087934494,0.0010000000474974513
0.07225874066352844,0.2427150458097458,0.07225874066352844,0.0004442197096068412,0.017427166923880577,0.0004442197096068412,0.07261411845684052,0.23895195126533508,0.4888271391391754,0.23895195126533508,0.0005191954551264644,0.021612290292978287,0.0005191954551264644,0.2393672913312912,0.0010000000474974513
0.07216871529817581,0.24255140125751495,0.07216871529817581,0.0004442169738467783,0.017383022233843803,0.0004442169738467783,0.07252408564090729,0.23871222138404846,0.4885818362236023,0.23871222138404846,0.0005140969296917319,0.021494010463356972,0.0005140969296917319,0.23912349343299866,0.0010000000474974513
0.07207886129617691,0.24238790571689606,0.07207886129617691,0.0004442441859282553,0.017356636002659798,0.0004442441859282553,0.07243425399065018,0.23847272992134094,0.4883366525173187,0.23847272992134094,0.0005097748944535851,0.02139323391020298,0.0005097748944535851,0.23888054490089417,0.0010000000474974513
