model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_conv1d_layers,filters,kernel_size,padding,activation,kernel_initializer,add_pooling_0,pool_size,strides,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha,add_pooling_1,add_pooling_2
buy_trials_Conv1D,17,54.283363342285156,0.9901562333106995,0.991992175579071,1.4365011029243469,2,96,3,same,relu,he_normal,True,2,2,1,128,he_normal,0.5,0.0001567123683813819,1.5,0.2,True,False
buy_trials_Conv1D,18,50.843421936035156,0.9948437213897705,0.9945312738418579,1.4440002994537353,3,32,7,valid,gelu,he_normal,True,3,1,1,128,he_normal,0.1,0.00041818829630028666,1.0,0.1,False,False
buy_trials_Conv1D,19,47.340518951416016,0.9948437213897705,0.9947656393051147,1.4026625983715058,3,32,3,same,gelu,glorot_normal,False,3,2,2,96,glorot_normal,0.5,0.0021765065892749877,2.0,0.5,True,False
buy_trials_Conv1D,20,10.592150688171387,0.9948437213897705,0.9952343702316284,1.488797378540039,3,64,3,same,gelu,glorot_normal,False,2,2,1,32,zeros,0.30000000000000004,0.0020726454842745537,2.5,0.8,False,False
buy_trials_Conv1D,21,54.898441314697266,0.9948437213897705,0.9949609637260437,1.4399452800750732,1,128,5,valid,relu,he_normal,False,3,1,2,64,zeros,0.30000000000000004,0.000688702391905252,1.0,0.2,False,True
buy_trials_Conv1D,22,13.893131256103516,0.9948437213897705,0.994335949420929,1.480950590133667,1,128,5,same,relu,he_normal,False,3,1,1,32,zeros,0.2,0.003260301461846653,1.5,0.5,True,False
buy_trials_Conv1D,23,16.205543518066406,0.9948437213897705,0.9945312738418579,1.4786381778717042,1,32,3,same,relu,glorot_normal,False,3,2,2,32,he_normal,0.2,0.0027567445342449115,2.0,0.2,False,False
buy_trials_Conv1D,24,19.014659881591797,0.9948437213897705,0.9945703148841858,1.4758290615081786,3,64,7,same,relu,he_normal,True,2,1,2,64,glorot_normal,0.5,0.006838349735093645,1.5,0.7000000000000001,True,True
buy_trials_Conv1D,25,48.93373107910156,0.9948437213897705,0.9558203220367432,1.4402421548366546,2,32,3,valid,relu,he_normal,True,2,2,2,96,he_normal,0.4,0.00033451441046197393,2.0,0.2,True,True
buy_trials_Conv1D,26,8.053630828857422,0.9946874976158142,0.9937499761581421,1.4790896174907684,2,32,5,same,gelu,glorot_normal,True,3,2,1,32,zeros,0.2,0.00021347610418606298,3.0,0.8,True,True
buy_trials_Conv1D,27,47.8582763671875,0.9948437213897705,0.9950781464576721,1.4466713285446167,3,32,3,valid,relu,he_normal,True,3,2,2,128,he_normal,0.2,0.0005691214031067918,2.0,0.2,True,True
buy_trials_Conv1D,28,71.2956314086914,0.9948437213897705,0.9947656393051147,1.415972339630127,1,64,5,same,relu,he_normal,True,2,1,1,128,he_normal,0.5,0.0010575697475283586,1.0,0.5,True,False
buy_trials_Conv1D,29,56.213165283203125,0.9948437213897705,0.9946093559265137,1.4386305561065673,3,32,7,same,gelu,he_normal,True,3,2,2,128,zeros,0.1,0.0017311246306854196,1.0,0.2,True,True
buy_trials_Conv1D,30,53.732765197753906,0.9948437213897705,0.994921863079071,1.4411109561920166,1,64,7,same,gelu,glorot_normal,True,3,1,2,96,zeros,0.4,0.006086137545191556,2.5,0.2,False,True
buy_trials_Conv1D,31,42.513526916503906,0.9945312738418579,0.9942187666893005,1.4518999383449553,1,128,3,valid,relu,glorot_normal,True,3,2,1,64,zeros,0.1,0.00022102350500721615,2.5,0.7000000000000001,False,True
buy_trials_Conv1D,32,27.192564010620117,0.9948437213897705,0.9948828220367432,1.4676511573791504,2,96,7,same,relu,glorot_normal,False,3,1,2,32,zeros,0.2,0.0001231642465909657,1.0,0.9,False,True
buy_trials_Conv1D,33,34.12093734741211,0.9946874976158142,0.9944921731948853,1.460016856431961,3,32,7,valid,relu,glorot_normal,False,2,1,1,96,he_normal,0.1,0.000581434737371341,2.5,0.5,False,False
buy_trials_Conv1D,34,39.93654251098633,0.9948437213897705,0.9945312738418579,1.4549071788787842,2,128,5,same,relu,glorot_normal,False,3,2,2,96,glorot_normal,0.1,0.0028168240891253142,1.0,0.9,True,True
buy_trials_Conv1D,35,28.110990524291992,0.9948437213897705,0.9946874976158142,1.4667327308654785,3,96,5,same,relu,glorot_normal,True,3,1,2,64,zeros,0.1,0.0018144908224752639,1.0,0.9,True,False
buy_trials_Conv1D,36,107.38909149169922,0.9948437213897705,0.956250011920929,1.3874546298980712,2,64,5,same,gelu,glorot_normal,True,3,1,2,128,glorot_normal,0.4,0.0004600955422725711,1.0,0.2,True,False
buy_trials_Conv1D,37,67.6812973022461,0.005156250204890966,0.12609374523162842,0.4374749529026449,1,96,7,same,gelu,he_normal,True,2,1,2,64,glorot_normal,0.2,0.000602836972293706,2.5,0.5,False,False
buy_trials_Conv1D,38,72.54487609863281,0.9948437213897705,0.9946874976158142,1.4222988452911376,1,64,7,same,gelu,he_normal,True,2,1,2,128,he_normal,0.2,0.0027797935227671933,2.5,0.4,True,False
buy_trials_Conv1D,39,17.78668975830078,0.9948437213897705,0.9946484565734863,1.4770570316314697,1,32,7,same,gelu,glorot_normal,False,3,1,1,64,zeros,0.1,0.0033178639809267113,1.5,0.7000000000000001,True,True
buy_trials_Conv1D,40,53.35792922973633,0.9948437213897705,0.9946093559265137,1.4414857921600341,1,128,5,same,relu,glorot_normal,False,2,2,2,128,zeros,0.2,0.004817411854480006,1.0,0.1,False,True
buy_trials_Conv1D,41,41.32097244262695,0.9948437213897705,0.9947656393051147,1.4535227489471436,1,32,3,same,relu,glorot_normal,False,3,1,1,96,glorot_normal,0.30000000000000004,0.001073016218061893,3.0,0.30000000000000004,True,False
buy_trials_Conv1D,42,77.30816650390625,0.9948437213897705,0.9948046803474426,1.4176141138076783,2,96,5,valid,relu,glorot_normal,True,3,1,2,96,zeros,0.30000000000000004,0.00016532573957315442,2.0,0.5,True,False
buy_trials_Conv1D,43,22.615137100219727,0.9948437213897705,0.9948437213897705,1.472346363067627,2,32,7,same,relu,he_normal,True,3,1,1,64,glorot_normal,0.2,0.0013822274593552758,3.0,0.4,True,False
buy_trials_Conv1D,44,40.473480224609375,0.9948437213897705,0.9945703148841858,1.454173903465271,2,64,3,same,relu,glorot_normal,True,3,1,2,64,glorot_normal,0.30000000000000004,0.0017259745092203106,1.5,0.6,True,True
buy_trials_Conv1D,45,16.401899337768555,0.9948437213897705,0.9946093559265137,1.478441822052002,2,32,3,same,gelu,glorot_normal,True,3,2,1,128,zeros,0.2,0.008453355630521282,2.0,0.6,False,True
buy_trials_Conv1D,46,56.20277404785156,0.9948437213897705,0.9946093559265137,1.438640947341919,2,96,3,same,gelu,he_normal,False,2,1,1,96,zeros,0.30000000000000004,0.0010153958908885,2.5,0.2,True,False
buy_trials_Conv1D,47,26.181568145751953,0.9948437213897705,0.9268749952316284,1.4604236290454864,3,96,7,valid,gelu,glorot_normal,False,2,1,2,32,he_normal,0.2,0.0010176040617332672,2.0,0.6,False,False
buy_trials_Conv1D,48,86.50415802001953,0.9948437213897705,0.9933984279632568,1.408339563369751,2,128,7,same,gelu,glorot_normal,True,3,1,2,96,zeros,0.4,0.0008213805680931154,2.0,0.1,False,False
buy_trials_Conv1D,49,67.69269561767578,0.9948437213897705,0.9372656345367432,1.4271510257720947,3,128,7,valid,gelu,he_normal,False,3,2,2,96,glorot_normal,0.2,0.00024359196179105856,3.0,0.8,True,True
