model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
sell_trials_LSTM,23,17994.8828125,0.9947656393051147,0.7066406011581421,-16.500431230068205,3,96,relu,glorot_normal,True,0.4,0.2,1,32,zeros,0.2,0.0002933768012428558,2.5,0.30000000000000004
sell_trials_LSTM,24,235.00453186035156,0.9950781464576721,0.9937109351158142,1.261997175693512,1,32,gelu,glorot_normal,False,0.35000000000000003,0.35000000000000003,2,96,glorot_normal,0.5,0.0021765065892749877,2.0,0.5
sell_trials_LSTM,25,4193.43310546875,0.9950781464576721,0.848437488079071,-2.7014169092178344,2,64,gelu,glorot_normal,False,0.2,0.45,1,64,glorot_normal,0.5,0.00031570701500918154,1.0,0.1
sell_trials_LSTM,26,234.33700561523438,0.9950781464576721,0.9954687356948853,1.2607411408424378,2,96,gelu,he_normal,False,0.25,0.25,2,64,he_normal,0.2,0.00727915929887585,1.5,0.6
sell_trials_LSTM,27,732.5068969726562,0.9950781464576721,0.9956250190734863,0.7062175016403198,1,96,tanh,glorot_normal,True,0.30000000000000004,0.2,1,64,glorot_normal,0.2,0.008616178537110575,2.0,0.2
sell_trials_LSTM,28,4470.11767578125,0.9950781464576721,0.9956250190734863,-2.975157308101654,2,128,tanh,he_normal,False,0.30000000000000004,0.2,1,64,he_normal,0.2,0.001263698656945194,2.5,0.4
sell_trials_LSTM,29,28.597396850585938,0.9950781464576721,0.9955859184265137,1.4664807496070862,1,32,relu,glorot_normal,False,0.25,0.25,2,96,he_normal,0.1,0.00829014608439077,1.5,0.7000000000000001
sell_trials_LSTM,30,3086.94091796875,0.9950781464576721,0.9595702886581421,-1.5915106868743898,2,32,relu,glorot_normal,True,0.25,0.45,1,32,he_normal,0.5,0.0004706052466815514,1.0,0.9
sell_trials_LSTM,31,788520.1875,0.9950000047683716,0.9887109398841858,-787.0426082937718,2,96,gelu,he_normal,False,0.4,0.35000000000000003,2,96,zeros,0.1,0.0043367212336025045,1.0,0.9
sell_trials_LSTM,32,4736.0810546875,0.9950781464576721,0.6866406202316284,-3.241002908229828,3,64,gelu,he_normal,True,0.4,0.4,1,64,zeros,0.4,0.0019003838058425906,2.0,0.2
sell_trials_LSTM,33,2332.13330078125,0.9950781464576721,0.8505468964576721,-0.8370551543235778,2,32,gelu,glorot_normal,True,0.4,0.4,1,32,zeros,0.2,0.00021347610418606298,3.0,0.8
sell_trials_LSTM,34,960.2733764648438,0.9950781464576721,0.9956640601158142,0.5348047699928283,3,96,gelu,glorot_normal,False,0.45,0.25,2,128,he_normal,0.4,0.001996334459987542,3.0,0.9
sell_trials_LSTM,35,909.17919921875,0.9950781464576721,0.9955468773841858,0.533855241060257,1,64,tanh,glorot_normal,True,0.4,0.25,1,96,glorot_normal,0.30000000000000004,0.0048640356869126,2.5,0.2
sell_trials_LSTM,36,2266.212646484375,0.31523436307907104,0.49894532561302185,-1.367962424278259,1,32,gelu,he_normal,True,0.35000000000000003,0.2,1,96,zeros,0.4,0.00011202631862509904,3.0,0.1
sell_trials_LSTM,38,22084.46484375,0.990234375,0.6084374785423279,-20.60611372756958,1,64,gelu,glorot_normal,True,0.25,0.35000000000000003,2,32,glorot_normal,0.30000000000000004,0.0001333046266612092,2.5,0.9
sell_trials_LSTM,39,353.3227233886719,0.9950781464576721,0.995312511920929,1.1417554230690001,3,32,relu,he_normal,False,0.45,0.2,2,64,zeros,0.5,0.002596905757124934,3.0,0.2
sell_trials_LSTM,40,5051.97265625,0.004921874962747097,0.32441407442092896,-4.5339642238989475,2,32,relu,glorot_normal,True,0.4,0.2,2,64,glorot_normal,0.5,0.0003584911744295724,1.5,0.30000000000000004
sell_trials_LSTM,41,770.824951171875,0.9950781464576721,0.9957812428474426,0.699469762802124,1,96,tanh,he_normal,False,0.25,0.25,1,32,he_normal,0.2,0.0072136325692250145,3.0,0.1
sell_trials_LSTM,42,7222.92138671875,0.9950781464576721,0.9956640601158142,-5.722229674816131,3,128,tanh,glorot_normal,False,0.30000000000000004,0.25,1,96,he_normal,0.1,0.000581434737371341,2.5,0.5
sell_trials_LSTM,43,481.2625732421875,0.9950781464576721,0.9959765672683716,1.0138155732154845,2,32,tanh,he_normal,True,0.30000000000000004,0.25,1,32,he_normal,0.4,0.004361264156196781,2.5,0.6
sell_trials_LSTM,44,11469.16015625,0.9950781464576721,0.7909765839576721,-9.973964231014252,1,96,relu,he_normal,True,0.45,0.4,2,64,zeros,0.30000000000000004,0.0004015468154912499,2.0,0.8
sell_trials_LSTM,45,4295.595703125,0.9950781464576721,0.9424999952316284,-2.7086411094665523,1,96,tanh,glorot_normal,False,0.35000000000000003,0.2,2,96,glorot_normal,0.30000000000000004,0.0006236776945025639,1.5,0.30000000000000004
sell_trials_LSTM,46,1190.69873046875,0.9950781464576721,0.992968738079071,0.3422624592781067,2,96,tanh,he_normal,False,0.2,0.2,2,128,he_normal,0.5,0.005220871532799043,3.0,0.30000000000000004
sell_trials_LSTM,47,15681.6953125,0.9947656393051147,0.6510546803474426,-14.116371542453766,1,128,relu,glorot_normal,True,0.4,0.4,1,128,glorot_normal,0.5,0.0001,3.0,0.6
sell_trials_LSTM,48,8140.7099609375,0.9950781464576721,0.9839062690734863,-6.641173446655273,1,64,relu,glorot_normal,True,0.2,0.2,2,128,glorot_normal,0.1,0.0001537912386898511,2.0,0.1
sell_trials_LSTM,49,786.963134765625,0.9950781464576721,0.9930468797683716,0.7081150116920472,3,64,relu,glorot_normal,False,0.2,0.2,2,96,glorot_normal,0.5,0.0011320385065051208,3.0,0.9
