model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_conv1d_layers,filters,kernel_size,padding,activation,kernel_initializer,add_pooling_0,pool_size,strides,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha,add_pooling_1,add_pooling_2
sell_trials_Conv1D,013,108.97435760498047,0.0063281250186264515,0.052421875298023224,0.40058040525391697,3,32,7,same,gelu,glorot_normal,False,3,1,2,128,glorot_normal,0.2,0.00010957237595130019,2.5,0.7000000000000001,False,True
sell_trials_Conv1D,014,31.432275772094727,0.0053125000558793545,0.34226563572883606,0.4738802242837846,2,96,7,valid,gelu,he_normal,True,2,1,2,32,glorot_normal,0.2,0.0005347601471523541,2.0,0.4,True,False
sell_trials_Conv1D,015,20.183183670043945,0.9946874976158142,0.9916796684265137,1.4746220927238465,1,32,5,valid,relu,glorot_normal,True,3,2,2,32,glorot_normal,0.1,0.0008402218420646586,2.5,0.2,False,False
sell_trials_Conv1D,016,32.241085052490234,0.9946874976158142,0.7241796851158142,1.462760588645935,3,96,5,valid,relu,he_normal,True,3,2,2,32,glorot_normal,0.5,0.0001945808497432753,1.0,0.2,False,False
sell_trials_Conv1D,017,54.5181999206543,0.9871875047683716,0.9884374737739563,1.4106867244243622,2,96,3,same,relu,he_normal,True,2,2,1,128,he_normal,0.5,0.0001567123683813819,1.5,0.2,True,False
sell_trials_Conv1D,018,57.5854606628418,0.9610937237739563,0.9227734208106995,1.368431078672409,3,32,7,valid,gelu,he_normal,True,3,1,1,128,he_normal,0.1,0.00041818829630028666,1.0,0.1,False,False
sell_trials_Conv1D,019,39.436954498291016,0.9946874976158142,0.994921863079071,1.469958168029785,3,32,3,same,gelu,glorot_normal,False,3,2,2,96,glorot_normal,0.5,0.0021765065892749877,2.0,0.5,True,False
sell_trials_Conv1D,020,6.800174713134766,0.9946874976158142,0.9950390458106995,1.4756809175014496,3,64,3,same,gelu,glorot_normal,False,2,2,1,32,zeros,0.30000000000000004,0.0020726454842745537,2.5,0.8,False,False
sell_trials_Conv1D,021,52.17042541503906,0.9946874976158142,0.994921863079071,1.4425170722007752,1,128,5,valid,relu,he_normal,False,3,1,2,64,zeros,0.30000000000000004,0.000688702391905252,1.0,0.2,False,True
sell_trials_Conv1D,022,11.155941009521484,0.9946874976158142,0.9951171875,1.4835315566062928,1,128,5,same,relu,he_normal,False,3,1,1,32,zeros,0.2,0.003260301461846653,1.5,0.5,True,False
sell_trials_Conv1D,023,12.3970365524292,0.9946874976158142,0.9950390458106995,1.4824475789070128,1,32,3,same,relu,glorot_normal,False,3,2,2,32,he_normal,0.2,0.0027567445342449115,2.0,0.2,False,False
sell_trials_Conv1D,024,17.838272094726562,0.9946874976158142,0.9950000047683716,1.4768492255210877,3,64,7,same,relu,he_normal,True,2,1,2,64,glorot_normal,0.5,0.006838349735093645,1.5,0.7000000000000001,True,True
sell_trials_Conv1D,025,46.64299392700195,0.9944531321525574,0.659375011920929,1.4453360388278962,2,32,3,valid,relu,he_normal,True,2,2,2,96,he_normal,0.4,0.00033451441046197393,2.0,0.2,True,True
sell_trials_Conv1D,026,13.258379936218262,0.657421886920929,0.6416797041893005,1.1271267709732056,2,32,5,same,gelu,glorot_normal,True,3,2,1,32,zeros,0.2,0.00021347610418606298,3.0,0.8,True,True
sell_trials_Conv1D,027,44.68507766723633,0.9946093559265137,0.9554296731948853,1.483266043663025,3,32,3,valid,relu,he_normal,True,3,2,2,128,he_normal,0.2,0.0005691214031067918,2.0,0.2,True,True
sell_trials_Conv1D,028,67.39653778076172,0.9946874976158142,0.9950390458106995,1.427173151254654,1,64,5,same,relu,he_normal,True,2,1,1,128,he_normal,0.5,0.0010575697475283586,1.0,0.5,True,False
sell_trials_Conv1D,029,41.80961990356445,0.9946874976158142,0.9949609637260437,1.4819592819213867,3,32,7,same,gelu,he_normal,True,3,2,2,128,zeros,0.1,0.0017311246306854196,1.0,0.2,True,True
sell_trials_Conv1D,030,44.82215881347656,0.9946874976158142,0.9954296946525574,1.4498653388023377,1,64,7,same,gelu,glorot_normal,True,3,1,2,96,zeros,0.4,0.006086137545191556,2.5,0.2,False,True
sell_trials_Conv1D,031,41.12860870361328,0.9940624833106995,0.9939844012260437,1.452384081363678,1,128,3,valid,relu,glorot_normal,True,3,2,1,64,zeros,0.1,0.00022102350500721615,2.5,0.7000000000000001,False,True
sell_trials_Conv1D,032,26.665393829345703,0.9946874976158142,0.9950390458106995,1.4680221037864685,2,96,7,same,relu,glorot_normal,False,3,1,2,32,zeros,0.2,0.0001231642465909657,1.0,0.9,False,True
sell_trials_Conv1D,033,32.10636901855469,0.9946093559265137,0.9951953291893005,1.4617568261623382,3,32,7,valid,relu,glorot_normal,False,2,1,1,96,he_normal,0.1,0.000581434737371341,2.5,0.5,False,False
sell_trials_Conv1D,034,37.367408752441406,0.9946874976158142,0.9950390458106995,1.4573200888633728,2,128,5,same,relu,glorot_normal,False,3,2,2,96,glorot_normal,0.1,0.0028168240891253142,1.0,0.9,True,True
sell_trials_Conv1D,035,24.565505981445312,0.9946874976158142,0.9951171875,1.4701219916343689,3,96,5,same,relu,glorot_normal,True,3,1,2,64,zeros,0.1,0.0018144908224752639,1.0,0.9,True,False
sell_trials_Conv1D,036,115.96308898925781,0.9946874976158142,0.9874218702316284,1.3542868022918702,2,64,5,same,gelu,glorot_normal,True,3,1,2,128,glorot_normal,0.4,0.0004600955422725711,1.0,0.2,True,False
sell_trials_Conv1D,037,62.31787109375,0.9946874976158142,0.730664074420929,1.4323696265220642,1,96,7,same,gelu,he_normal,True,2,1,2,64,glorot_normal,0.2,0.000602836972293706,2.5,0.5,False,False
sell_trials_Conv1D,038,68.64641571044922,0.9946874976158142,0.9950390458106995,1.4258447144031525,1,64,7,same,gelu,he_normal,True,2,1,2,128,he_normal,0.2,0.0027797935227671933,2.5,0.4,True,False
sell_trials_Conv1D,039,22.425796508789062,0.9946874976158142,0.9950390458106995,1.4843705039024353,1,32,7,same,gelu,glorot_normal,False,3,1,1,64,zeros,0.1,0.0033178639809267113,1.5,0.7000000000000001,True,True
sell_trials_Conv1D,040,43.34706497192383,0.9946874976158142,0.9947656393051147,1.4513404326438903,1,128,5,same,relu,glorot_normal,False,2,2,2,128,zeros,0.2,0.004817411854480006,1.0,0.1,False,True
sell_trials_Conv1D,041,37.8298454284668,0.9946093559265137,0.9949609637260437,1.4639655656814574,1,32,3,same,relu,glorot_normal,False,3,1,1,96,glorot_normal,0.30000000000000004,0.001073016218061893,3.0,0.30000000000000004,True,False
sell_trials_Conv1D,042,77.96064758300781,0.9946874976158142,0.9955078363418579,1.4167268500328063,2,96,5,valid,relu,glorot_normal,True,3,1,2,96,zeros,0.30000000000000004,0.00016532573957315442,2.0,0.5,True,False
sell_trials_Conv1D,043,19.97263526916504,0.9946874976158142,0.9949609637260437,1.4751861562728883,2,32,7,same,relu,he_normal,True,3,1,1,64,glorot_normal,0.2,0.0013822274593552758,3.0,0.4,True,False
sell_trials_Conv1D,044,35.2665901184082,0.9946874976158142,0.9951562285423279,1.4595386862754822,2,64,3,same,relu,glorot_normal,True,3,1,2,64,glorot_normal,0.30000000000000004,0.0017259745092203106,1.5,0.6,True,True
sell_trials_Conv1D,045,30.728715896606445,0.9946874976158142,0.9950000047683716,1.4811895904541015,2,32,3,same,gelu,glorot_normal,True,3,2,1,128,zeros,0.2,0.008453355630521282,2.0,0.6,False,True
sell_trials_Conv1D,046,47.356285095214844,0.9946874976158142,0.9950781464576721,1.4473312125205993,2,96,3,same,gelu,he_normal,False,2,1,1,96,zeros,0.30000000000000004,0.0010153958908885,2.5,0.2,True,False
sell_trials_Conv1D,047,21.284414291381836,0.9946874976158142,0.9217187762260437,1.4336306920051576,3,96,7,valid,gelu,glorot_normal,False,2,1,2,32,he_normal,0.2,0.0010176040617332672,2.0,0.6,False,False
sell_trials_Conv1D,048,106.42984008789062,0.9946874976158142,0.9458203315734863,1.3619875659942626,2,128,7,same,gelu,glorot_normal,True,3,1,2,96,zeros,0.4,0.0008213805680931154,2.0,0.1,False,False
sell_trials_Conv1D,049,84.52867889404297,0.171875,0.27574217319488525,0.5409694073200226,3,128,7,valid,gelu,he_normal,False,3,2,2,96,glorot_normal,0.2,0.00024359196179105856,3.0,0.8,True,True
sell_trials_Conv1D,050,39.57876205444336,0.0053906249813735485,0.27738282084465027,0.4658511423878372,2,128,3,valid,relu,he_normal,False,2,2,2,32,glorot_normal,0.1,0.0002500476093354716,2.0,0.4,False,True
sell_trials_Conv1D,051,75.60321044921875,0.7659375071525574,0.6360156536102295,1.1193424825668334,1,32,3,valid,gelu,glorot_normal,False,2,1,2,64,he_normal,0.5,0.00028839092033162804,1.0,0.9,True,False
sell_trials_Conv1D,052,14.847260475158691,0.9946874976158142,0.9952343702316284,1.4777195932865144,3,64,7,same,gelu,glorot_normal,True,3,2,1,64,he_normal,0.30000000000000004,0.002117796522475039,2.5,0.30000000000000004,False,True
sell_trials_Conv1D,053,8.336017608642578,0.9946874976158142,0.9952343702316284,1.456058402776718,3,128,7,same,gelu,glorot_normal,True,2,2,1,32,he_normal,0.4,0.003920143237423156,2.0,0.5,False,False
sell_trials_Conv1D,054,3.1423041820526123,0.9946874976158142,0.9951562285423279,1.4918200900554657,3,32,5,same,relu,glorot_normal,False,3,2,1,32,zeros,0.2,0.01,1.0,0.4,True,True
sell_trials_Conv1D,055,3.4788873195648193,0.9946874976158142,0.9950781464576721,1.4912086102962494,3,32,5,same,relu,he_normal,True,2,2,1,32,he_normal,0.1,0.01,2.0,0.6,False,False
sell_trials_Conv1D,056,3.9993157386779785,0.9946874976158142,0.9951171875,1.4906881818771363,3,32,5,valid,relu,glorot_normal,True,3,1,1,32,zeros,0.4,0.01,3.0,0.9,False,True
sell_trials_Conv1D,057,4.091871738433838,0.9946874976158142,0.9950781464576721,1.4905956258773805,1,32,7,same,relu,he_normal,True,3,2,1,32,zeros,0.4,0.01,3.0,0.4,False,True
sell_trials_Conv1D,058,4.959414958953857,0.9946874976158142,0.9950000047683716,1.4897280826568604,3,64,5,valid,relu,he_normal,False,2,1,1,32,he_normal,0.30000000000000004,0.01,2.5,0.1,True,False
sell_trials_Conv1D,059,7.5067853927612305,0.9946874976158142,0.9953515529632568,1.487180712223053,3,128,5,same,relu,glorot_normal,False,3,1,1,32,glorot_normal,0.1,0.01,1.5,0.9,False,False
sell_trials_Conv1D,060,5.644370079040527,0.9946874976158142,0.995312511920929,1.4891216864585877,3,32,3,same,relu,he_normal,True,3,2,1,32,zeros,0.1,0.00139162521057502,2.5,0.9,True,False
sell_trials_Conv1D,061,4.995662689208984,0.9946874976158142,0.9951562285423279,1.5221667699813843,3,32,7,same,gelu,he_normal,True,2,2,1,32,he_normal,0.2,0.01,2.5,0.4,True,True
sell_trials_Conv1D,062,3.8729279041290283,0.9946874976158142,0.994921863079071,1.4908145697116852,3,64,7,same,relu,glorot_normal,False,2,2,1,32,he_normal,0.5,0.01,1.5,0.5,False,True
sell_trials_Conv1D,063,2.6177661418914795,0.9946874976158142,0.9949609637260437,1.4920697314739226,3,32,7,valid,relu,glorot_normal,True,3,2,1,32,he_normal,0.2,0.01,3.0,0.30000000000000004,True,False
sell_trials_Conv1D,064,5.786083221435547,0.9946874976158142,0.994921863079071,1.4889014143943786,3,128,3,same,relu,glorot_normal,False,2,2,2,32,zeros,0.1,0.01,1.0,0.7000000000000001,True,False
sell_trials_Conv1D,065,6.416137218475342,0.9946874976158142,0.9949609637260437,1.4882713603973388,3,64,7,valid,relu,he_normal,True,2,1,1,32,zeros,0.1,0.01,1.0,0.8,True,False
sell_trials_Conv1D,066,3.408135414123535,0.9946874976158142,0.9950000047683716,1.4912793622016907,3,128,3,same,relu,glorot_normal,True,3,2,1,32,zeros,0.5,0.01,2.5,0.9,True,True
sell_trials_Conv1D,067,4.18672513961792,0.9946874976158142,0.9952734112739563,1.4905400519371033,3,32,7,same,gelu,glorot_normal,True,3,2,1,32,zeros,0.1,0.01,1.5,0.9,False,True
sell_trials_Conv1D,068,3.498018741607666,0.9946874976158142,0.9950390458106995,1.491032390832901,1,32,3,same,gelu,glorot_normal,True,3,2,1,32,zeros,0.1,0.01,3.0,0.1,True,True
sell_trials_Conv1D,069,20.253374099731445,0.9938281178474426,0.9941796660423279,1.4672480385303497,3,128,3,same,relu,glorot_normal,False,3,2,1,32,zeros,0.1,0.00010274862478856935,1.0,0.9,True,False
sell_trials_Conv1D,070,6.767717361450195,0.9946874976158142,0.9949609637260437,1.487919780254364,1,32,3,same,relu,glorot_normal,False,3,2,2,32,zeros,0.30000000000000004,0.01,2.0,0.9,False,True
sell_trials_Conv1D,071,3.575746536254883,0.9946874976158142,0.9947656393051147,1.4913080887794494,3,32,3,same,gelu,glorot_normal,True,3,2,1,32,he_normal,0.5,0.01,3.0,0.4,False,True
sell_trials_Conv1D,072,4.08914041519165,0.9946874976158142,0.9951562285423279,1.4905983572006225,1,32,7,same,relu,glorot_normal,False,3,1,1,32,zeros,0.1,0.01,3.0,0.1,False,True
sell_trials_Conv1D,073,3.938544273376465,0.9946874976158142,0.9951562285423279,1.4907489533424378,3,128,3,valid,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.01,1.0,0.1,True,True
sell_trials_Conv1D,074,3.9290661811828613,0.9946874976158142,0.9949609637260437,1.4907584314346314,3,64,7,valid,relu,glorot_normal,True,2,1,1,32,he_normal,0.30000000000000004,0.01,3.0,0.8,False,False
sell_trials_Conv1D,075,8.508626937866211,0.9946874976158142,0.9949609637260437,1.486178870677948,3,128,3,same,relu,he_normal,False,2,1,1,32,zeros,0.5,0.01,1.0,0.9,True,True
sell_trials_Conv1D,076,6.6641716957092285,0.9717968702316284,0.9608593583106995,1.4747159929275513,3,32,7,valid,relu,he_normal,True,2,2,1,32,he_normal,0.1,0.00014870344611825036,1.0,0.1,True,False
sell_trials_Conv1D,077,3.1764557361602783,0.9946874976158142,0.9951171875,1.4968819568157197,3,32,7,valid,gelu,glorot_normal,False,2,2,1,32,he_normal,0.1,0.01,1.0,0.1,False,False
sell_trials_Conv1D,078,4.0360307693481445,0.9946874976158142,0.9951562285423279,1.490651466846466,3,32,7,valid,relu,he_normal,True,2,2,2,32,he_normal,0.5,0.01,2.5,0.1,False,True
sell_trials_Conv1D,079,4.865139961242676,0.9946874976158142,0.9950390458106995,1.4898223576545715,1,32,7,same,relu,he_normal,False,2,2,1,32,zeros,0.1,0.01,1.0,0.1,True,False
sell_trials_Conv1D,080,5.220203876495361,0.9946874976158142,0.9953906536102295,1.4894672937393187,3,128,3,same,relu,he_normal,False,3,2,1,32,he_normal,0.1,0.01,1.0,0.1,True,True
sell_trials_Conv1D,081,4.193109035491943,0.9946874976158142,0.9948828220367432,1.4904943885803223,1,32,7,same,relu,glorot_normal,False,3,2,1,32,zeros,0.1,0.01,3.0,0.9,True,False
sell_trials_Conv1D,082,10.181224822998047,0.990234375,0.9898437261581421,1.4767936403751374,3,32,7,same,relu,glorot_normal,True,2,2,1,32,zeros,0.1,0.00022642522580726686,2.5,0.9,False,False
sell_trials_Conv1D,083,2.4484212398529053,0.9946874976158142,0.9952734112739563,1.4973697249889373,1,32,7,same,gelu,glorot_normal,False,3,2,1,32,zeros,0.5,0.01,2.0,0.2,False,True
sell_trials_Conv1D,084,5.781833648681641,0.9942968487739563,0.9938281178474426,1.4885542349815368,3,32,3,same,relu,he_normal,True,2,2,1,32,zeros,0.5,0.000547938216801923,1.0,0.1,True,True
sell_trials_Conv1D,085,5.0573835372924805,0.9946093559265137,0.9944531321525574,1.4898268690109253,3,32,7,valid,relu,he_normal,True,2,2,1,32,zeros,0.5,0.001093413000769255,3.0,0.4,True,False
sell_trials_Conv1D,086,5.6723833084106445,0.9878125190734863,0.9897656440734863,1.4758255302906036,3,32,7,same,relu,he_normal,True,3,2,1,32,zeros,0.5,0.00016899076911194928,1.0,0.9,True,True
sell_trials_Conv1D,087,5.510453701019287,0.9947656393051147,0.995312511920929,1.4970337705612182,3,32,7,same,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0005574915756834628,2.0,0.1,True,True
sell_trials_Conv1D,088,7.701417922973633,0.9896093606948853,0.9919140338897705,1.5015886216163634,3,32,3,same,relu,glorot_normal,True,3,2,1,32,zeros,0.5,0.000210914566035642,1.0,0.9,False,True
sell_trials_Conv1D,089,2.278928279876709,0.9946874976158142,0.9953515529632568,1.4924085693359375,3,32,7,valid,relu,he_normal,True,3,2,1,32,zeros,0.5,0.01,1.0,0.1,True,True
sell_trials_Conv1D,090,5.240685939788818,0.9912499785423279,0.9889453053474426,1.4859700429439544,3,32,3,valid,relu,he_normal,True,3,2,1,32,zeros,0.1,0.00033225081385799296,1.0,0.1,True,True
sell_trials_Conv1D,091,4.011107921600342,0.9946874976158142,0.9950000047683716,1.490676389694214,3,128,3,valid,relu,glorot_normal,True,2,2,1,32,zeros,0.1,0.01,1.0,0.1,False,True
sell_trials_Conv1D,092,3.4998466968536377,0.9946874976158142,0.9950000047683716,1.4911876509189605,3,128,7,valid,relu,glorot_normal,True,2,2,1,32,zeros,0.5,0.01,1.0,0.9,False,True
sell_trials_Conv1D,093,4.5593390464782715,0.9946874976158142,0.9950781464576721,1.490128158569336,3,32,7,same,relu,he_normal,True,2,2,2,32,zeros,0.5,0.01,1.0,0.9,False,True
sell_trials_Conv1D,094,4.391055583953857,0.9946874976158142,0.9951953291893005,1.4902964420318603,1,32,3,same,relu,he_normal,False,3,2,1,32,zeros,0.5,0.01,3.0,0.1,True,False
sell_trials_Conv1D,095,2.693484306335449,0.9946874976158142,0.9954296946525574,1.4919940133094787,3,128,7,valid,relu,glorot_normal,True,2,2,1,32,zeros,0.5,0.01,3.0,0.1,True,True
sell_trials_Conv1D,096,4.3922505378723145,0.9946874976158142,0.9951562285423279,1.4902952470779418,1,32,7,valid,relu,glorot_normal,True,3,2,1,32,zeros,0.5,0.01,3.0,0.5,True,True
sell_trials_Conv1D,097,4.119943618774414,0.9946874976158142,0.9950390458106995,1.5339667687416076,3,32,7,valid,gelu,he_normal,True,3,2,1,32,he_normal,0.1,0.01,1.0,0.1,False,True
sell_trials_Conv1D,098,2.952840805053711,0.9946874976158142,0.9950390458106995,1.4917346568107606,3,32,3,valid,relu,glorot_normal,False,3,1,1,32,he_normal,0.1,0.01,1.5,0.1,False,False
sell_trials_Conv1D,099,6.460715293884277,0.9944531321525574,0.9949609637260437,1.48803169631958,3,32,3,same,relu,glorot_normal,True,2,2,1,32,he_normal,0.1,0.0006733910621767706,3.0,0.1,True,False
sell_trials_Conv1D,100,2.8698904514312744,0.9946874976158142,0.9950781464576721,1.4950072305202484,1,32,3,same,gelu,he_normal,False,3,2,1,32,zeros,0.1,0.01,1.0,0.1,False,True
sell_trials_Conv1D,101,6.84919548034668,0.9646875262260437,0.9632421731948853,1.4712009172439575,3,32,7,valid,relu,he_normal,True,3,2,1,32,zeros,0.1,0.0001,1.0,0.9,False,True
sell_trials_Conv1D,102,4.134034633636475,0.9946874976158142,0.9948828220367432,1.4905534629821777,3,32,3,same,relu,he_normal,True,3,2,2,32,zeros,0.1,0.01,1.0,0.1,True,True
sell_trials_Conv1D,103,4.718854904174805,0.993359386920929,0.9942187666893005,1.4898579568862915,3,32,3,valid,relu,he_normal,True,3,2,1,32,zeros,0.5,0.000515247025277841,1.0,0.9,True,True
sell_trials_Conv1D,104,4.672145366668701,0.9647656083106995,0.9686718583106995,1.468522334575653,3,32,7,valid,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.00018873550653026794,1.0,0.6,True,True
sell_trials_Conv1D,105,8.386853218078613,0.96875,0.9653906226158142,1.4631797046661377,3,32,3,same,relu,he_normal,True,3,2,1,32,he_normal,0.1,0.0001,1.0,0.1,False,True
sell_trials_Conv1D,106,4.8659749031066895,0.9946874976158142,0.9949609637260437,1.4898215227127076,3,128,7,valid,gelu,glorot_normal,True,2,2,1,32,he_normal,0.5,0.01,3.0,0.1,False,True
sell_trials_Conv1D,107,8.12370491027832,0.9467187523841858,0.9560156464576721,1.4643269090652467,3,32,3,same,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.0001,2.0,0.7000000000000001,True,False
sell_trials_Conv1D,108,4.563348770141602,0.9946874976158142,0.9948828220367432,1.4901241488456727,3,128,3,same,relu,he_normal,True,2,2,1,32,he_normal,0.5,0.01,3.0,0.1,True,False
sell_trials_Conv1D,109,5.988746166229248,0.9946874976158142,0.9950781464576721,1.4886987514495849,3,128,3,valid,relu,glorot_normal,False,3,1,1,32,zeros,0.1,0.01,1.0,0.9,True,True
sell_trials_Conv1D,110,5.9161906242370605,0.9658593535423279,0.970898449420929,1.4528588230609893,3,32,3,same,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0001,1.0,0.6,True,True
sell_trials_Conv1D,111,6.509804725646973,0.994140625,0.9945312738418579,1.4947880268096925,3,32,7,valid,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.00039046734129486073,1.0,0.9,False,True
sell_trials_Conv1D,112,6.757624626159668,0.9946874976158142,0.9951171875,1.4879298729896546,3,128,3,valid,relu,glorot_normal,True,2,1,1,32,zeros,0.1,0.01,3.0,0.4,True,False
sell_trials_Conv1D,113,9.934520721435547,0.9942968487739563,0.9942187666893005,1.491624617576599,3,32,3,valid,relu,glorot_normal,True,3,2,1,32,he_normal,0.1,0.0003020314397730238,1.0,0.9,False,False
sell_trials_Conv1D,114,5.3018927574157715,0.9190624952316284,0.9461328387260437,1.4074697494506836,3,32,3,valid,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.00015984204978650247,3.0,0.1,True,True
sell_trials_Conv1D,115,6.055351734161377,0.9239062666893005,0.9321093559265137,1.4423139128684999,3,32,3,same,relu,he_normal,True,3,2,1,32,zeros,0.5,0.0001,3.0,0.5,True,True
sell_trials_Conv1D,116,7.426938056945801,0.96875,0.9658203125,1.4541213903427124,3,32,3,valid,relu,he_normal,True,3,2,1,32,he_normal,0.1,0.0001,3.0,0.1,True,False
sell_trials_Conv1D,117,6.553609848022461,0.9946874976158142,0.9948437213897705,1.4881338877677917,3,128,3,same,relu,glorot_normal,False,2,2,2,32,zeros,0.5,0.01,1.0,0.1,False,True
sell_trials_Conv1D,118,6.143405914306641,0.9946093559265137,0.9949609637260437,1.4877197892665863,3,32,7,valid,relu,glorot_normal,True,3,2,1,32,he_normal,0.2,0.0005074647917036925,2.5,0.1,False,True
sell_trials_Conv1D,119,6.4555745124816895,0.8935156464576721,0.9118750095367432,1.3893435854911804,3,32,7,valid,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0001,3.0,0.9,True,False
sell_trials_Conv1D,120,5.7640767097473145,0.916015625,0.9307031035423279,1.413654854297638,3,32,3,same,relu,glorot_normal,True,3,2,1,32,he_normal,0.5,0.00011568435830650415,3.0,0.9,True,True
sell_trials_Conv1D,121,6.6872429847717285,0.885937511920929,0.8922265768051147,1.3735594260692596,3,32,3,valid,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0001,3.0,0.9,True,True
sell_trials_Conv1D,122,5.872004508972168,0.9200000166893005,0.9168359637260437,1.380319035768509,3,32,7,same,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0001,3.0,0.9,True,True
sell_trials_Conv1D,123,6.037352085113525,0.6253125071525574,0.6268749833106995,1.1049203896522521,3,32,7,valid,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.0001,2.5,0.5,True,True
sell_trials_Conv1D,124,5.990145683288574,0.8973437547683716,0.8797656297683716,1.379497172355652,3,32,3,same,relu,he_normal,True,3,2,1,32,he_normal,0.30000000000000004,0.0001,3.0,0.30000000000000004,True,True
sell_trials_Conv1D,125,5.074066162109375,0.9842968583106995,0.9843359589576721,1.5005862889289856,3,32,3,valid,relu,glorot_normal,True,3,2,1,32,zeros,0.5,0.00012632933070670874,3.0,0.9,True,True
sell_trials_Conv1D,126,8.097474098205566,0.9628124833106995,0.9706249833106995,1.450462158203125,3,32,3,same,relu,he_normal,True,3,2,1,32,he_normal,0.5,0.00012531478552034816,3.0,0.30000000000000004,True,False
sell_trials_Conv1D,127,4.926455020904541,0.9946093559265137,0.9951562285423279,1.489368724822998,3,32,7,same,relu,glorot_normal,True,3,2,1,32,zeros,0.5,0.0007151258741771528,3.0,0.9,True,True
sell_trials_Conv1D,128,6.670913219451904,0.8873437643051147,0.8643749952316284,1.356630244731903,3,32,7,valid,relu,he_normal,True,2,2,1,32,he_normal,0.1,0.0001,3.0,0.9,True,False
