model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_GRU_layers,units_first,activation,kernel_initializer,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
sell_trials_GRU,016,36673.703125,0.9946874976158142,0.9821093678474426,-35.17091541576386,2,64,tanh,he_normal,0.2,0.1,1,64,glorot_normal,0.1,0.00026384087338560336,2.0,0.30000000000000004
sell_trials_GRU,017,75455.828125,0.0053125000558793545,0.32847654819488525,-74.93463855690136,3,96,tanh,he_normal,0.15000000000000002,0.35,1,128,glorot_normal,0.5,0.0002421696251742364,1.0,0.7000000000000001
sell_trials_GRU,018,20044.78515625,0.5692968964576721,0.5209765434265137,-18.970436766147614,2,128,tanh,glorot_normal,0.2,0.1,2,96,zeros,0.30000000000000004,0.0009629861008872285,2.0,0.9
sell_trials_GRU,019,19563.296875,0.0053125000558793545,0.056328125298023224,-19.05798437494412,3,96,gelu,he_normal,0.25,0.15000000000000002,2,32,glorot_normal,0.2,0.0005347601471523541,2.0,0.4
sell_trials_GRU,020,515.5930786132812,0.9946874976158142,0.9794140458106995,0.9790944190025329,3,32,relu,glorot_normal,0.25,0.30000000000000004,1,32,glorot_normal,0.5,0.001998823411028348,2.0,0.2
sell_trials_GRU,021,5349.3369140625,0.9946874976158142,0.9897265434265137,-3.8774405338764186,2,32,gelu,he_normal,0.15000000000000002,0.25,1,128,he_normal,0.30000000000000004,0.0012633033032926032,1.0,0.8
sell_trials_GRU,022,65459.69140625,0.9946874976158142,0.7301952838897705,-63.97282233929634,2,128,tanh,he_normal,0.15000000000000002,0.25,2,32,zeros,0.2,0.00016560330324823594,1.0,0.4
sell_trials_GRU,023,37.83232498168945,0.9946874976158142,0.9954296946525574,1.4568551726341248,2,32,relu,glorot_normal,0.35,0.25,1,128,glorot_normal,0.5,0.005198673201549641,3.0,0.1
sell_trials_GRU,024,1091.2984619140625,0.9946874976158142,0.9948437213897705,0.3809374859333039,1,32,gelu,glorot_normal,0.35,0.1,2,128,he_normal,0.4,0.0036990629351355588,2.5,0.1
sell_trials_GRU,025,29505.697265625,0.905468761920929,0.6807031035423279,-28.115388885498046,1,128,tanh,glorot_normal,0.2,0.1,1,64,zeros,0.4,0.00030290765989813667,1.0,0.1
sell_trials_GRU,026,2769.443115234375,0.9946874976158142,0.8115624785423279,-1.2747556176185606,3,64,relu,he_normal,0.30000000000000004,0.4,2,64,he_normal,0.4,0.0013638404825740366,2.0,0.6
sell_trials_GRU,027,26297.34765625,0.13249999284744263,0.369140625,-25.624178400993348,2,128,gelu,glorot_normal,0.1,0.4,1,64,glorot_normal,0.5,0.00031570701500918154,1.0,0.1
sell_trials_GRU,028,39106.66015625,0.6839062571525574,0.5714452862739563,-37.902739493846894,2,96,tanh,he_normal,0.15000000000000002,0.15000000000000002,1,128,glorot_normal,0.4,0.00032149734827404113,3.0,0.30000000000000004
sell_trials_GRU,029,5408.2998046875,0.9946874976158142,0.9397265911102295,-3.917316556930542,2,32,gelu,glorot_normal,0.2,0.25,1,32,zeros,0.2,0.0015453316687064683,1.5,0.9
sell_trials_GRU,030,6516.287109375,0.9946874976158142,0.9925781488418579,-5.060297867774963,2,32,gelu,he_normal,0.2,0.25,1,64,zeros,0.1,0.0005405245899425882,2.5,0.30000000000000004
sell_trials_GRU,031,7973.71484375,0.9946874976158142,0.9951171875,-6.509021804094314,2,128,gelu,glorot_normal,0.15000000000000002,0.1,1,64,zeros,0.2,0.006492690297457527,2.5,0.7000000000000001
sell_trials_GRU,032,88.39909362792969,0.9946874976158142,0.9946093559265137,1.4062884039878845,1,128,relu,he_normal,0.30000000000000004,0.15000000000000002,1,32,he_normal,0.2,0.009803686089744015,1.5,0.1
sell_trials_GRU,033,13828.2470703125,0.9946874976158142,0.9950000047683716,-12.333559572696686,3,128,gelu,glorot_normal,0.4,0.25,2,128,he_normal,0.2,0.002269730362400285,2.0,0.5
sell_trials_GRU,034,535.445068359375,0.9946874976158142,0.9951953291893005,0.9592424292564392,2,32,relu,he_normal,0.1,0.4,2,64,he_normal,0.5,0.0017940757181116695,2.5,0.7000000000000001
sell_trials_GRU,035,137.09268188476562,0.9946874976158142,0.4751562476158142,1.3575948157310487,1,64,relu,he_normal,0.30000000000000004,0.25,1,64,zeros,0.4,0.0009211376149271358,2.0,0.7000000000000001
sell_trials_GRU,036,389.25445556640625,0.9946874976158142,0.9952734112739563,1.105433042049408,3,32,relu,glorot_normal,0.2,0.15000000000000002,2,128,he_normal,0.4,0.00922049314969164,1.0,0.1
sell_trials_GRU,037,26853.3828125,0.5885937213897705,0.5980468988418579,-25.767706112623216,3,32,tanh,he_normal,0.4,0.35,2,128,he_normal,0.2,0.0005691214031067918,2.0,0.2
sell_trials_GRU,038,1432.088623046875,0.9946874976158142,0.986523449420929,0.0625988745689392,3,96,relu,glorot_normal,0.30000000000000004,0.2,1,128,glorot_normal,0.2,0.00010674541740374034,1.0,0.9
sell_trials_GRU,039,33.424190521240234,0.9946874976158142,0.9947656393051147,1.461263307094574,1,32,relu,he_normal,0.1,0.2,1,128,glorot_normal,0.1,0.00858174562522498,2.0,0.7000000000000001
sell_trials_GRU,040,57.78254699707031,0.9946874976158142,0.9951953291893005,1.436904950618744,1,64,relu,glorot_normal,0.2,0.1,1,128,he_normal,0.30000000000000004,0.004310782219149909,1.0,0.8
sell_trials_GRU,041,51.64393997192383,0.9946874976158142,0.9952734112739563,1.4430435576438905,1,64,relu,glorot_normal,0.15000000000000002,0.25,2,96,zeros,0.4,0.01,2.0,0.1
sell_trials_GRU,042,248.87655639648438,0.0053125000558793545,0.005625000223517418,0.256435943659395,3,32,relu,glorot_normal,0.25,0.30000000000000004,1,96,glorot_normal,0.1,0.0002643928820072721,3.0,0.9
sell_trials_GRU,043,229.4110870361328,0.9946874976158142,0.9928515553474426,1.2653156900405884,1,32,relu,glorot_normal,0.4,0.25,1,128,zeros,0.1,0.00014035526911769747,1.0,0.9
sell_trials_GRU,044,1261.81201171875,0.9946874976158142,0.9948828220367432,0.2328754858970643,3,32,relu,he_normal,0.1,0.2,2,32,he_normal,0.2,0.01,3.0,0.2
