model_type,trial_id,val_loss,val_accuracy,accuracy,composite_score,num_LSTM_layers,units_first,activation,kernel_initializer,forget_bias,dropout,recurrent_dropout,num_dense_layers,units,bias_initializer,dropout_rate,learning_rate,focal_gamma,focal_alpha
sell_trials_LSTM,000,1071.114990234375,0.9946874976158142,0.9877734184265137,0.4566001563072204,2,32,tanh,glorot_normal,True,0.30000000000000004,0.35000000000000003,1,64,zeros,0.5,0.001715074355925934,3.0,0.1
sell_trials_LSTM,001,2997.380859375,0.0063281250186264515,0.3419531285762787,-2.4701338882260027,3,32,tanh,glorot_normal,False,0.30000000000000004,0.45,1,64,glorot_normal,0.1,0.00014111965749931114,2.5,0.7000000000000001
sell_trials_LSTM,002,1010.7528076171875,0.9946874976158142,0.9951562285423279,0.48393468999862677,3,64,relu,glorot_normal,True,0.30000000000000004,0.30000000000000004,2,128,zeros,0.2,0.0010277342442932575,1.0,0.5
sell_trials_LSTM,003,183.7826690673828,0.9946874976158142,0.9952343702316284,1.3109048285484315,3,32,gelu,glorot_normal,False,0.2,0.25,1,64,he_normal,0.30000000000000004,0.0033137745378583987,1.5,0.2
sell_trials_LSTM,004,5655.7080078125,0.9946874976158142,0.9883593916893005,-4.1610205101966855,2,64,relu,he_normal,False,0.45,0.45,2,96,zeros,0.1,0.0003623815491328145,3.0,0.8
sell_trials_LSTM,005,2719.190673828125,0.9946874976158142,0.9775390625,-1.2245031762123109,2,32,relu,he_normal,True,0.25,0.4,2,96,zeros,0.30000000000000004,0.0001272703380605649,3.0,0.9
sell_trials_LSTM,006,833.8001708984375,0.0053125000558793545,0.06265625357627869,-0.32848767084255814,2,32,gelu,he_normal,True,0.25,0.30000000000000004,1,64,he_normal,0.30000000000000004,0.0001395510628578222,1.0,0.1
sell_trials_LSTM,007,2769.312744140625,0.9946874976158142,0.9587500095367432,-1.2773442018032073,3,96,tanh,he_normal,False,0.45,0.2,2,64,zeros,0.5,0.0025890919266874407,3.0,0.9
sell_trials_LSTM,008,5440.57421875,0.040546875447034836,0.24921874701976776,-4.93355567124486,1,96,tanh,he_normal,True,0.30000000000000004,0.2,2,32,glorot_normal,0.1,0.00010805627988186071,1.0,0.30000000000000004
sell_trials_LSTM,009,219.9517822265625,0.9946874976158142,0.9950390458106995,1.2747357153892518,3,64,gelu,he_normal,False,0.25,0.4,1,32,he_normal,0.5,0.006353350532750873,1.0,0.6
sell_trials_LSTM,010,300.6749267578125,0.0053125000558793545,0.037812501192092896,0.20463757329806687,2,32,relu,he_normal,False,0.30000000000000004,0.4,1,32,he_normal,0.2,0.0013291852527485804,3.0,0.6
sell_trials_LSTM,011,1073.7313232421875,0.0053125000558793545,0.2060546875,-0.5684188231863081,2,96,relu,glorot_normal,False,0.2,0.4,1,64,glorot_normal,0.1,0.001027905840968144,1.5,0.6
sell_trials_LSTM,012,6055.41015625,0.9946874976158142,0.9064062237739563,-4.6074442958831785,2,96,tanh,glorot_normal,True,0.2,0.45,2,64,he_normal,0.4,0.00030969640670569564,2.5,0.30000000000000004
sell_trials_LSTM,013,4105.25390625,0.994140625,0.8265625238418579,-2.6141683173179624,1,96,tanh,glorot_normal,True,0.35000000000000003,0.4,2,64,he_normal,0.2,0.0004938970115853091,2.5,0.6
sell_trials_LSTM,014,1224.9158935546875,0.9946874976158142,0.9888281226158142,0.26977160406112666,3,32,gelu,he_normal,False,0.45,0.45,1,128,glorot_normal,0.5,0.0003484786063390684,1.5,0.5
sell_trials_LSTM,015,2195.8515625,0.9946874976158142,0.9946484565734863,-0.7008106093406679,3,96,tanh,glorot_normal,False,0.25,0.35000000000000003,1,32,glorot_normal,0.2,0.003049541549141375,2.5,0.8
sell_trials_LSTM,016,120.56383514404297,0.9946874976158142,0.9948828220367432,1.3741236624717712,3,32,gelu,glorot_normal,True,0.30000000000000004,0.45,1,32,he_normal,0.2,0.006351062743654629,3.0,0.4
sell_trials_LSTM,017,262.6885070800781,0.9946874976158142,0.9951171875,1.229012112379074,1,32,gelu,he_normal,False,0.35000000000000003,0.30000000000000004,2,128,he_normal,0.30000000000000004,0.00207431648016279,2.5,0.5
sell_trials_LSTM,018,3712.55908203125,0.9946874976158142,0.9944531321525574,-2.2179108638763427,1,128,relu,he_normal,False,0.30000000000000004,0.35000000000000003,1,128,zeros,0.1,0.00023183657189474222,2.0,0.6
sell_trials_LSTM,019,1814.0550537109375,0.9946874976158142,0.8312890529632568,-0.2907862944602966,1,32,tanh,he_normal,True,0.35000000000000003,0.25,1,32,glorot_normal,0.4,0.00022692088176343598,2.0,0.30000000000000004
sell_trials_LSTM,020,3791.895263671875,0.9946874976158142,0.9941015839576721,-2.2554902367591856,3,96,tanh,he_normal,False,0.45,0.35000000000000003,2,128,he_normal,0.2,0.0012872737477703168,3.0,0.2
